title,link,published,summary
Biden’s Israel ambassador reveals the weak US Mideast policy - Vox.com,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnZveC5jb20vd29ybGQtcG9saXRpY3MvMjAyMy83LzExLzIzNzkwMzA1L2JpZGVuLW1pZGRsZS1lYXN0LXBvbGljeS1pc3JhZWwtcGFsZXN0aW5lLXRvbS1uaWRlc9IBAA?oc=5,"Tue, 11 Jul 2023 07:00:00 GMT",Biden’s Israel ambassador reveals the weak US Mideast policy  Vox.com
900 Palestinians homes damaged in Israel attack on Jenin - Middle East Monitor,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDcxMi05MDAtcGFsZXN0aW5pYW5zLWhvbWVzLWRhbWFnZWQtaW4taXNyYWVsLWF0dGFjay1vbi1qZW5pbi_SAWhodHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzA3MTItOTAwLXBhbGVzdGluaWFucy1ob21lcy1kYW1hZ2VkLWluLWlzcmFlbC1hdHRhY2stb24tamVuaW4vYW1wLw?oc=5,"Wed, 12 Jul 2023 07:00:00 GMT",900 Palestinians homes damaged in Israel attack on Jenin  Middle East Monitor
Freed Palestine prisoner shares emotional reunion with daughter - Middle East Monitor,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDcxNS1mcmVlZC1wYWxlc3RpbmUtcHJpc29uZXItc2hhcmVzLWVtb3Rpb25hbC1yZXVuaW9uLXdpdGgtZGF1Z2h0ZXIv0gFvaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwNzE1LWZyZWVkLXBhbGVzdGluZS1wcmlzb25lci1zaGFyZXMtZW1vdGlvbmFsLXJldW5pb24td2l0aC1kYXVnaHRlci9hbXAv?oc=5,"Sat, 15 Jul 2023 07:00:00 GMT",Freed Palestine prisoner shares emotional reunion with daughter  Middle East Monitor
Middle Eastern Wealth Flows to China Amid Anxiety About US Ties - Bloomberg,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA3LTE2L21pZGRsZS1lYXN0ZXJuLXdlYWx0aC1mbG93cy10by1jaGluYS1hbWlkLWFueGlldHktYWJvdXQtdXMtdGllc9IBAA?oc=5,"Sat, 15 Jul 2023 07:00:00 GMT",Middle Eastern Wealth Flows to China Amid Anxiety About US Ties  Bloomberg
"Jenin assault: BBC reporting has been pro-Israel for decades, but is it changing? - Middle East Eye",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vdWstYmJjLWlzcmFlbC1wYWxlc3RpbmUtamVuaW4tYXNzYXVsdC1iaWFzLWNoYW5naW5nLWlz0gEA?oc=5,"Mon, 10 Jul 2023 07:00:00 GMT","Jenin assault: BBC reporting has been pro-Israel for decades, but is it changing?  Middle East Eye"
"Tensions mount between Hezbollah, Israel at Lebanon border - Middle East Monitor",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDcxNC10ZW5zaW9ucy1tb3VudC1iZXR3ZWVuLWhlemJvbGxhaC1pc3JhZWwtYXQtbGViYW5vbi1ib3JkZXIv0gFpaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwNzE0LXRlbnNpb25zLW1vdW50LWJldHdlZW4taGV6Ym9sbGFoLWlzcmFlbC1hdC1sZWJhbm9uLWJvcmRlci9hbXAv?oc=5,"Fri, 14 Jul 2023 07:00:00 GMT","Tensions mount between Hezbollah, Israel at Lebanon border  Middle East Monitor"
Palestine citizens of Israel protest rising community crime - Middle East Monitor,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDcxNS1wYWxlc3RpbmUtY2l0aXplbnMtb2YtaXNyYWVsLXByb3Rlc3QtcmlzaW5nLWNvbW11bml0eS1jcmltZS_SAWtodHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzA3MTUtcGFsZXN0aW5lLWNpdGl6ZW5zLW9mLWlzcmFlbC1wcm90ZXN0LXJpc2luZy1jb21tdW5pdHktY3JpbWUvYW1wLw?oc=5,"Sat, 15 Jul 2023 07:00:00 GMT",Palestine citizens of Israel protest rising community crime  Middle East Monitor
Israel’s role in the erasure of Jewish Arabs from Iraq: MEMO in conversation with Avi Shlaim - Middle East Monitor,https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzA3MTItaXNyYWVscy1yb2xlLWluLXRoZS1lcmFzdXJlLW9mLWpld2lzaC1hcmFicy1mcm9tLWlyYXEtbWVtby1pbi1jb252ZXJzYXRpb24td2l0aC1hdmktc2hsYWltL9IBigFodHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzA3MTItaXNyYWVscy1yb2xlLWluLXRoZS1lcmFzdXJlLW9mLWpld2lzaC1hcmFicy1mcm9tLWlyYXEtbWVtby1pbi1jb252ZXJzYXRpb24td2l0aC1hdmktc2hsYWltL2FtcC8?oc=5,"Wed, 12 Jul 2023 07:00:00 GMT",Israel’s role in the erasure of Jewish Arabs from Iraq: MEMO in conversation with Avi Shlaim  Middle East Monitor
"Kremlin's Wagner Shake-Up Rattles Nerves in Africa, Middle East - WSJ - The Wall Street Journal",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMva3JlbWxpbnMtd2FnbmVyLXNoYWtlLXVwLXJhdHRsZXMtbmVydmVzLWluLWFmcmljYS1taWRkbGUtZWFzdC04YzkxN2E5N9IBAA?oc=5,"Sun, 09 Jul 2023 07:00:00 GMT","Kremlin's Wagner Shake-Up Rattles Nerves in Africa, Middle East - WSJ  The Wall Street Journal"
"For Ankara and Nato, Sweden's membership is a win-win - Middle East Eye",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vdHVya2V5LXN3ZWRlbi1uYXRvLW1lbWJlcnNoaXAtd2luLXdpbtIBAA?oc=5,"Sat, 15 Jul 2023 07:00:00 GMT","For Ankara and Nato, Sweden's membership is a win-win  Middle East Eye"
Israeli MP's plan to divide Al-Aqsa is dangerous and must be rejected - Middle East Eye,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vYWwtYXFzYS1pc3JhZWwtcGxhbi1kaXZpZGUtZGFuZ2Vyb3VzLXJlamVjdGVk0gEA?oc=5,"Fri, 14 Jul 2023 07:00:00 GMT",Israeli MP's plan to divide Al-Aqsa is dangerous and must be rejected  Middle East Eye
Jerusalem's Educational Bookshop: 'The Palestinian Point of View' - Publishing Perspectives,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vcHVibGlzaGluZ3BlcnNwZWN0aXZlcy5jb20vMjAyMy8wNy9qZXJ1c2FsZW1zLWVkdWNhdGlvbmFsLWJvb2tzaG9wLWF0LTM5LXllYXJzLXRoZS1wYWxlc3Rpbmlhbi1wb2ludC1vZi12aWV3L9IBAA?oc=5,"Tue, 11 Jul 2023 07:00:00 GMT",Jerusalem's Educational Bookshop: 'The Palestinian Point of View'  Publishing Perspectives
China as a mediator in Israel-Palestine - Middle East Monitor,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDcxMC1jaGluYS1hcy1hLW1lZGlhdG9yLWluLWlzcmFlbC1wYWxlc3RpbmUv0gFXaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwNzEwLWNoaW5hLWFzLWEtbWVkaWF0b3ItaW4taXNyYWVsLXBhbGVzdGluZS9hbXAv?oc=5,"Mon, 10 Jul 2023 07:00:00 GMT",China as a mediator in Israel-Palestine  Middle East Monitor
20 Women Behind Middle Eastern Tech Brands 2023 - Forbes Lists - Forbes Middle East,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmZvcmJlc21pZGRsZWVhc3QuY29tL2xpc3RzLzIwLXdvbWVuLWJlaGluZC1taWRkbGUtZWFzdGVybi10ZWNoLWJyYW5kcy0yMDIzL9IBAA?oc=5,"Tue, 11 Jul 2023 07:00:00 GMT",20 Women Behind Middle Eastern Tech Brands 2023 - Forbes Lists  Forbes Middle East
UN rights experts denounce forced evictions of Palestinian families - UN News,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvZW4vc3RvcnkvMjAyMy8wNy8xMTM4NjMy0gEA?oc=5,"Wed, 12 Jul 2023 07:00:00 GMT",UN rights experts denounce forced evictions of Palestinian families  UN News
Biden criticises 'most extreme' ministers in Israeli government - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NjE1MzE1NtIBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NjE1MzE1Ni5hbXA?oc=5,"Mon, 10 Jul 2023 07:00:00 GMT",Biden criticises 'most extreme' ministers in Israeli government  BBC.com
Jenin: Palestinian boy killed during Israeli assault was unarmed - family - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NjE1MzE1OdIBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NjE1MzE1OS5hbXA?oc=5,"Mon, 10 Jul 2023 07:00:00 GMT",Jenin: Palestinian boy killed during Israeli assault was unarmed - family  BBC.com
Trump's Licensing Business Receives Influx Of Middle East Money - Forbes,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZGFuYWxleGFuZGVyLzIwMjMvMDcvMTQvdHJ1bXBzLWxpY2Vuc2luZy1idXNpbmVzcy1yZWNlaXZlcy1pbmZsdXgtb2YtbWlkZGxlLWVhc3QtbW9uZXkv0gEA?oc=5,"Fri, 14 Jul 2023 07:00:00 GMT",Trump's Licensing Business Receives Influx Of Middle East Money  Forbes
US and Israel start joint military exercise - Al Jazeera English,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzcvMTAvdXMtYW5kLWlzcmFlbC1zdGFydC1qb2ludC1taWxpdGFyeS1leGVyY2lzZdIBWGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvMjAyMy83LzEwL3VzLWFuZC1pc3JhZWwtc3RhcnQtam9pbnQtbWlsaXRhcnktZXhlcmNpc2U?oc=5,"Mon, 10 Jul 2023 07:00:00 GMT",US and Israel start joint military exercise  Al Jazeera English
Mideast in Pictures: Heat waves scorch Middle East - Xinhua,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZW5nbGlzaC5uZXdzLmNuLzIwMjMwNzA5L2I1ZDE0Y2Q2NTdjODRiMjU4MWYyMmI1MDNiMGVkYzJiL2MuaHRtbNIBAA?oc=5,"Sun, 09 Jul 2023 07:00:00 GMT",Mideast in Pictures: Heat waves scorch Middle East  Xinhua
"Captagon, the drug fueling the rise – and fall – of Syria's war - Al Jazeera English",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vcG9kY2FzdHMvMjAyMy83LzEwL2NhcHRhZ29uLXRoZS1kcnVnLWZ1ZWxpbmctdGhlLXJpc2UtYW5kLWZhbGwtb2Ytc3lyaWFz0gEA?oc=5,"Mon, 10 Jul 2023 07:00:00 GMT","Captagon, the drug fueling the rise – and fall – of Syria's war  Al Jazeera English"
Israel protests flare over Netanyahu's new Supreme Court bill - Reuters.com,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L3Byb3Rlc3RlcnMtYmxvY2staXNyYWVsLWhpZ2h3YXlzLW92ZXItbmV3LXN1cHJlbWUtY291cnQtYmlsbC0yMDIzLTA3LTExL9IBAA?oc=5,"Wed, 12 Jul 2023 07:00:00 GMT",Israel protests flare over Netanyahu's new Supreme Court bill  Reuters.com
"Kuwait to print 100,000 Qurans in Swedish ‘to affirm tolerance of Islam’ - Middle East Monitor",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDcxMS1rdXdhaXQtdG8tcHJpbnQtMTAwMDAwLXF1cmFucy1pbi1zd2VkaXNoLXRvLWFmZmlybS10b2xlcmFuY2Utb2YtaXNsYW0v0gF1aHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwNzExLWt1d2FpdC10by1wcmludC0xMDAwMDAtcXVyYW5zLWluLXN3ZWRpc2gtdG8tYWZmaXJtLXRvbGVyYW5jZS1vZi1pc2xhbS9hbXAv?oc=5,"Tue, 11 Jul 2023 07:00:00 GMT","Kuwait to print 100,000 Qurans in Swedish ‘to affirm tolerance of Islam’  Middle East Monitor"
"Lebanese soldiers cross the Blue Line into Israel, media reports - Middle East Eye",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvbGViYW5vbi1zb2xkaWVycy1jcm9zc2VkLWJsdWUtbGluZS1pc3JhZWzSAQA?oc=5,"Mon, 10 Jul 2023 07:00:00 GMT","Lebanese soldiers cross the Blue Line into Israel, media reports  Middle East Eye"
Why Israel Is Attacking Germany's Top Middle East Expert - Israel News - Haaretz,https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5oYWFyZXR6LmNvbS9pc3JhZWwtbmV3cy8yMDIzLTA3LTEwL3R5LWFydGljbGUvLmhpZ2hsaWdodC93aHktaXNyYWVsLWlzLWF0dGFja2luZy1nZXJtYW55cy10b3AtbWlkZGxlLWVhc3QtZXhwZXJ0LzAwMDAwMTg5LTNlOGYtZDE0NS1hMWU5LTNmZmY2YTI2MDAwMNIBAA?oc=5,"Mon, 10 Jul 2023 07:00:00 GMT",Why Israel Is Attacking Germany's Top Middle East Expert - Israel News  Haaretz
"Biden on Netanyahu, Saudi Arabia and seeking reelection - CNN",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmNubi5jb20vdmlkZW9zL3R2LzIwMjMvMDcvMDkvZXhwLWdwcy0wNzA5LXByZXNpZGVudC1iaWRlbi1vbi1taWRkbGUtZWFzdC1yZWxhdGlvbnMtYW5kLXNlZWtpbmctcmVlbGVjdGlvbi5jbm7SAQA?oc=5,"Sun, 09 Jul 2023 07:00:00 GMT","Biden on Netanyahu, Saudi Arabia and seeking reelection  CNN"
Israel shoots 5 Palestinians near Ramallah - Middle East Monitor,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDcxMS1pc3JhZWwtc2hvb3RzLTUtcGFsZXN0aW5pYW5zLW5lYXItcmFtYWxsYWgv0gFaaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwNzExLWlzcmFlbC1zaG9vdHMtNS1wYWxlc3RpbmlhbnMtbmVhci1yYW1hbGxhaC9hbXAv?oc=5,"Tue, 11 Jul 2023 07:00:00 GMT",Israel shoots 5 Palestinians near Ramallah  Middle East Monitor
"Palestinian President Abbas visits Jenin, trying to calm tension - Reuters.com",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L3BhbGVzdGluaWFuLXByZXNpZGVudC1hYmJhcy12aXNpdHMtamVuaW4tdHJ5aW5nLWNhbG0tdGVuc2lvbi0yMDIzLTA3LTEyL9IBAA?oc=5,"Wed, 12 Jul 2023 07:00:00 GMT","Palestinian President Abbas visits Jenin, trying to calm tension  Reuters.com"
Middle East and North Africa: End Curbs on Women's Mobility - Human Rights Watch,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lmhydy5vcmcvbmV3cy8yMDIzLzA3LzE4L21pZGRsZS1lYXN0LWFuZC1ub3J0aC1hZnJpY2EtZW5kLWN1cmJzLXdvbWVucy1tb2JpbGl0edIBAA?oc=5,"Tue, 18 Jul 2023 07:00:00 GMT",Middle East and North Africa: End Curbs on Women's Mobility  Human Rights Watch
"Middle East Visits to the United States Under Biden, Trump, and Obama - The Washington Institute",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3Lndhc2hpbmd0b25pbnN0aXR1dGUub3JnL3BvbGljeS1hbmFseXNpcy9taWRkbGUtZWFzdC12aXNpdHMtdW5pdGVkLXN0YXRlcy11bmRlci1iaWRlbi10cnVtcC1hbmQtb2JhbWHSAQA?oc=5,"Thu, 20 Jul 2023 07:00:00 GMT","Middle East Visits to the United States Under Biden, Trump, and Obama  The Washington Institute"
What's ahead for the Wagner Group in Africa and the Middle East? | Brookings - Brookings Institution,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmJyb29raW5ncy5lZHUvYXJ0aWNsZXMvd2hhdHMtYWhlYWQtZm9yLXRoZS13YWduZXItZ3JvdXAtaW4tYWZyaWNhLWFuZC10aGUtbWlkZGxlLWVhc3Qv0gEA?oc=5,"Tue, 18 Jul 2023 07:00:00 GMT",What's ahead for the Wagner Group in Africa and the Middle East? | Brookings  Brookings Institution
The Multialigned Middle East: How America Should Adapt to China's Growing Influence in the Region - Foreign Affairs Magazine,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmZvcmVpZ25hZmZhaXJzLmNvbS91bml0ZWQtc3RhdGVzL211bHRpYWxpZ25lZC1taWRkbGUtZWFzdC1jaGluYS1pbmZsdWVuY2XSAQA?oc=5,"Mon, 17 Jul 2023 07:00:00 GMT",The Multialigned Middle East: How America Should Adapt to China's Growing Influence in the Region  Foreign Affairs Magazine
"U.S. Sending Marines, More Warships to Middle East Over Iranian Threats - USNI News - USNI News",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vbmV3cy51c25pLm9yZy8yMDIzLzA3LzIwL3Utcy1zZW5kaW5nLW1hcmluZXMtbW9yZS13YXJzaGlwcy10by1taWRkbGUtZWFzdC1vdmVyLWlyYW5pYW4tdGhyZWF0c9IBAA?oc=5,"Thu, 20 Jul 2023 07:00:00 GMT","U.S. Sending Marines, More Warships to Middle East Over Iranian Threats - USNI News  USNI News"
US orders deployment of fighter jets and Navy destroyer to Middle East in response to Iranian activities - CNN,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNy8xNy9wb2xpdGljcy91cy1qZXRzLW1pZGRsZS1lYXN0LWlyYW4vaW5kZXguaHRtbNIBRGh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDcvMTcvcG9saXRpY3MvdXMtamV0cy1taWRkbGUtZWFzdC1pcmFu?oc=5,"Mon, 17 Jul 2023 07:00:00 GMT",US orders deployment of fighter jets and Navy destroyer to Middle East in response to Iranian activities  CNN
CHIPOTLE ACCELERATES INTERNATIONAL EXPANSION THROUGH FIRST-EVER DEVELOPMENT AGREEMENT ... - IR@chipotle.com,https://news.google.com/rss/articles/CBMimgFodHRwczovL2lyLmNoaXBvdGxlLmNvbS8yMDIzLTA3LTE4LUNISVBPVExFLUFDQ0VMRVJBVEVTLUlOVEVSTkFUSU9OQUwtRVhQQU5TSU9OLVRIUk9VR0gtRklSU1QtRVZFUi1ERVZFTE9QTUVOVC1BR1JFRU1FTlQtV0lUSC1BTFNIQVlBLUdST1VQLUlOLU1JRERMRS1FQVNU0gEA?oc=5,"Tue, 18 Jul 2023 07:00:00 GMT",CHIPOTLE ACCELERATES INTERNATIONAL EXPANSION THROUGH FIRST-EVER DEVELOPMENT AGREEMENT ...  IR@chipotle.com
"From Algeria to Syria, heatwaves scorch Middle East, North Africa - Al Jazeera English",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzcvMTkvZnJvbS1hbGdlcmlhLXRvLXN5cmlhLWhlYXR3YXZlcy1zY29yY2gtbWlkZGxlLWVhc3Qtbm9ydGgtYWZyaWNh0gFsaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDIzLzcvMTkvZnJvbS1hbGdlcmlhLXRvLXN5cmlhLWhlYXR3YXZlcy1zY29yY2gtbWlkZGxlLWVhc3Qtbm9ydGgtYWZyaWNh?oc=5,"Wed, 19 Jul 2023 07:00:00 GMT","From Algeria to Syria, heatwaves scorch Middle East, North Africa  Al Jazeera English"
"US sends F-35s, Navy destroyer to Middle East amid aggressive moves by Russia, Iran - Al-Monitor",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmFsLW1vbml0b3IuY29tL29yaWdpbmFscy8yMDIzLzA3L3VzLXNlbmRzLWYtMzVzLW5hdnktZGVzdHJveWVyLW1pZGRsZS1lYXN0LWFtaWQtYWdncmVzc2l2ZS1tb3Zlcy1ydXNzaWEtaXJhbtIBAA?oc=5,"Mon, 17 Jul 2023 07:00:00 GMT","US sends F-35s, Navy destroyer to Middle East amid aggressive moves by Russia, Iran  Al-Monitor"
2023 CIO50 Middle East Awards: Nominations are now open - CIO,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmNpby5jb20vYXJ0aWNsZS82NDY1MjEvMjAyMy1jaW81MC1taWRkbGUtZWFzdC1hd2FyZHMtbm9taW5hdGlvbnMtYXJlLW5vdy1vcGVuLmh0bWzSAV5odHRwczovL3d3dy5jaW8uY29tL2FydGljbGUvNjQ2NTIxLzIwMjMtY2lvNTAtbWlkZGxlLWVhc3QtYXdhcmRzLW5vbWluYXRpb25zLWFyZS1ub3ctb3Blbi5odG1s?oc=5,"Tue, 18 Jul 2023 07:00:00 GMT",2023 CIO50 Middle East Awards: Nominations are now open  CIO
Israeli Culture Wars and the Shifting Paradigm of Jewish Morality - Brandeis University,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmJyYW5kZWlzLmVkdS9qZXdpc2gtZXhwZXJpZW5jZS9pc3JhZWwtbWlkZGxlLWVhc3QvMjAyMy9qdWx5L3lvc3NpLXNoYWluLWpld2lzaC1tb3JhbGl0eS5odG1s0gEA?oc=5,"Thu, 20 Jul 2023 07:00:00 GMT",Israeli Culture Wars and the Shifting Paradigm of Jewish Morality  Brandeis University
"US to send additional jets, warship to Middle East - Reuters.com",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L3VzLXNlbmQtYWRkaXRpb25hbC1qZXRzLXdhcnNoaXAtbWlkZGxlLWVhc3QtMjAyMy0wNy0xNy_SAQA?oc=5,"Mon, 17 Jul 2023 07:00:00 GMT","US to send additional jets, warship to Middle East  Reuters.com"
NOTHING PHONE (2) LAUNCHES IN THE MIDDLE EAST IN SPECTACULAR STYLE - PR Newswire,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvbm90aGluZy1waG9uZS0yLWxhdW5jaGVzLWluLXRoZS1taWRkbGUtZWFzdC1pbi1zcGVjdGFjdWxhci1zdHlsZS0zMDE4ODEwMzUuaHRtbNIBAA?oc=5,"Wed, 19 Jul 2023 07:00:00 GMT",NOTHING PHONE (2) LAUNCHES IN THE MIDDLE EAST IN SPECTACULAR STYLE  PR Newswire
First look: U.S. and Israel to launch climate initiative in the Middle East and Africa - Axios,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzA3LzE5L3VzLWlzcmFlbC1jbGltYXRlLW1pZGRsZS1lYXN0LWFmcmljYS1oYXJyaXMtaGVyem9n0gEA?oc=5,"Wed, 19 Jul 2023 07:00:00 GMT",First look: U.S. and Israel to launch climate initiative in the Middle East and Africa  Axios
"U.S. Sending Destroyer, F-35s, F-16s to Protect Merchant Ships in Middle East - USNI News - USNI News",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vbmV3cy51c25pLm9yZy8yMDIzLzA3LzE3L3Utcy1zZW5kaW5nLWRlc3Ryb3llci1mLTM1cy1mLTE2cy10by1wcm90ZWN0LW1lcmNoYW50LXNoaXBzLWluLW1pZGRsZS1lYXN00gEA?oc=5,"Mon, 17 Jul 2023 07:00:00 GMT","U.S. Sending Destroyer, F-35s, F-16s to Protect Merchant Ships in Middle East - USNI News  USNI News"
Trapped: How Male Guardianship Policies Restrict Women's Travel and Mobility in the Middle East and North Africa ... - Human Rights Watch,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3Lmhydy5vcmcvcmVwb3J0LzIwMjMvMDcvMTgvdHJhcHBlZC9ob3ctbWFsZS1ndWFyZGlhbnNoaXAtcG9saWNpZXMtcmVzdHJpY3Qtd29tZW5zLXRyYXZlbC1hbmQtbW9iaWxpdHktbWlkZGxl0gEA?oc=5,"Tue, 18 Jul 2023 07:00:00 GMT",Trapped: How Male Guardianship Policies Restrict Women's Travel and Mobility in the Middle East and North Africa ...  Human Rights Watch
Middle East Roundup: Cairo grants pardons amidst crackdown - Al Jazeera English,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzcvMjAvbWlkZGxlLWVhc3Qtcm91bmR1cC1jYWlyby1ncmFudHMtcGFyZG9ucy1hbWlkc3QtY3JhY2tkb3du0gFmaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDIzLzcvMjAvbWlkZGxlLWVhc3Qtcm91bmR1cC1jYWlyby1ncmFudHMtcGFyZG9ucy1hbWlkc3QtY3JhY2tkb3du?oc=5,"Thu, 20 Jul 2023 07:00:00 GMT",Middle East Roundup: Cairo grants pardons amidst crackdown  Al Jazeera English
"US deploying Marines, additional forces to Middle East following recent Iranian attempted shipping seizures - CNN",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNy8yMC9wb2xpdGljcy9tYXJpbmVzLWRlcGxveWVkLWlyYW4tYXR0ZW1wdGVkLXNoaXBwaW5nLXNlaXp1cmVzL2luZGV4Lmh0bWzSAV1odHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzA3LzIwL3BvbGl0aWNzL21hcmluZXMtZGVwbG95ZWQtaXJhbi1hdHRlbXB0ZWQtc2hpcHBpbmctc2VpenVyZXM?oc=5,"Thu, 20 Jul 2023 07:00:00 GMT","US deploying Marines, additional forces to Middle East following recent Iranian attempted shipping seizures  CNN"
